Date,Nifty50_USD,SP500,Gold,USBond
2025-09-11,283.98109022916327,6587.47021484375,334.760009765625,95.4730453491211
2025-09-12,284.521157386491,6584.2900390625,335.4200134277344,95.19820404052734
2025-09-15,283.9824031115884,6615.27978515625,338.9100036621094,95.35525512695312
2025-09-16,286.4060150349902,6606.759765625,339.5899963378906,95.41414642333984
2025-09-17,288.22172076036463,6600.35009765625,336.9700012207031,95.2080078125
2025-09-18,289.19801805681357,6631.9599609375,335.6199951171875,94.89389038085938
2025-09-19,287.1323029843562,6664.35986328125,339.17999267578125,94.8546142578125
2025-09-22,286.06786845591597,6693.75,345.04998779296875,94.69756317138672
2025-09-23,285.0311047798066,6656.919921875,346.4599914550781,94.96260070800781
2025-09-24,282.14688732416386,6637.97021484375,343.32000732421875,94.70738220214844
2025-09-25,280.36991888119246,6604.72021484375,344.75,94.5012435913086
2025-09-26,277.72713487528176,6643.7001953125,346.739990234375,94.45215606689453
2025-09-29,277.80546201056075,6661.2099609375,352.4599914550781,94.72702026367188
2025-09-30,277.45041213843064,6688.4599609375,355.4700012207031,94.68773651123047
2025-10-01,279.559945753061,6711.2001953125,356.0299987792969,95.00677490234375
2025-10-02,279.559945753061,6715.35009765625,354.7900085449219,95.105224609375
2025-10-03,280.592808813066,6715.7900390625,357.6400146484375,94.91815185546875
2025-10-06,282.61252254488494,6740.27978515625,364.3800048828125,94.64246368408203
2025-10-07,283.0025870137482,6714.58984375,366.260009765625,94.87876892089844
2025-10-08,282.2336796006077,6753.72021484375,372.29998779296875,94.89845275878906
2025-10-09,283.65167097004564,6735.10986328125,365.42999267578125,94.82952880859375
2025-10-10,284.5353644638809,6552.509765625,369.1199951171875,95.42031860351562
2025-10-13,284.22844353298467,6654.72021484375,378.0899963378906,95.46954345703125
2025-10-14,283.6008753422102,6644.31005859375,380.7900085449219,95.7156982421875
2025-10-15,285.23132861844647,6671.06005859375,387.3900146484375,95.60738372802734
2025-10-16,291.3728047771871,6629.06982421875,396.45001220703125,96.05047607421875
2025-10-17,292.18826168155584,6664.009765625,388.989990234375,95.89293670654297
2025-10-20,293.66450006185715,6735.1298828125,403.1499938964844,96.02093505859375
2025-10-21,294.3627721650717,6735.35009765625,377.239990234375,96.19816589355469
2025-10-22,294.3627721650717,6699.39990234375,377.2799987792969,96.21785736083984
2025-10-23,295.09130346807564,6738.43994140625,378.7900085449219,95.90278625488281
2025-10-24,293.8647123790641,6791.68994140625,377.5199890136719,95.99139404296875
2025-10-27,295.6432394483528,6875.16015625,367.010009765625,95.99139404296875
