Date,Nifty50,SP500,Gold,USBond,USDINR,US10Y,VIX
2009-08-03,4711.39990234375,1002.6300048828125,93.87000274658203,57.456851959228516,47.61600112915039,3.6389999389648438,25.559999465942383
2009-08-04,4680.5,1005.6500244140625,94.68000030517578,57.00001525878906,47.470001220703125,3.678999900817871,24.889999389648438
2009-08-05,4694.14990234375,1002.719970703125,94.77999877929688,56.147945404052734,47.56999969482422,3.7639999389648438,24.899999618530273
2009-08-06,4585.5,997.0800170898438,94.5999984741211,56.33933639526367,47.61399841308594,3.746000051498413,25.670000076293945
2009-08-07,4481.39990234375,1010.47998046875,93.75,55.8701057434082,47.86899948120117,3.8540000915527344,24.760000228881836
2009-08-10,4437.64990234375,1007.0999755859375,92.93000030517578,56.56779861450195,47.707000732421875,3.7709999084472656,24.989999771118164
2009-08-11,4471.35009765625,994.3499755859375,92.79000091552734,57.222267150878906,47.91400146484375,3.693000078201294,25.989999771118164
2009-08-12,4457.5,1005.8099975585938,92.94999694824219,56.611026763916016,48.2869987487793,3.7009999752044678,25.450000762939453
2009-08-13,4605.0,1012.72998046875,93.72000122070312,57.41362762451172,48.05400085449219,3.5910000801086426,24.709999084472656
2009-08-14,4580.0498046875,1004.0900268554688,93.0,57.63593673706055,48.209999084472656,3.558000087738037,24.270000457763672
2009-08-17,4387.89990234375,979.72998046875,91.61000061035156,58.487972259521484,48.57099914550781,3.490999937057495,27.889999389648438
2009-08-18,4458.89990234375,989.6699829101562,92.05999755859375,58.14839172363281,48.68899917602539,3.5260000228881836,26.18000030517578
2009-08-19,4394.10009765625,996.4600219726562,92.52999877929688,58.62995910644531,48.67100143432617,3.4630000591278076,26.260000228881836
2009-08-20,4453.4501953125,1007.3699951171875,92.2699966430664,59.111541748046875,48.61600112915039,3.434999942779541,25.09000015258789
2009-08-21,4528.7998046875,1026.1300048828125,93.6500015258789,57.895206451416016,48.43299865722656,3.555999994277954,25.010000228881836
2009-08-24,4642.7998046875,1025.5699462890625,92.33999633789062,58.944820404052734,48.409000396728516,3.49399995803833,25.139999389648438
2009-08-25,4659.35009765625,1028.0,92.76000213623047,59.278255462646484,48.67300033569336,3.450000047683716,24.920000076293945
2009-08-26,4680.85009765625,1028.1199951171875,92.79000091552734,59.549888610839844,48.77399826049805,3.437999963760376,24.950000762939453
2009-08-27,4688.2001953125,1030.97998046875,93.19000244140625,59.315277099609375,48.888999938964844,3.4619998931884766,24.68000030517578
2009-08-28,4732.35009765625,1028.9300537109375,93.87000274658203,59.58698654174805,48.52799987792969,3.4509999752044678,24.760000228881836
2009-08-31,4662.10009765625,1020.6199951171875,93.4000015258789,59.64256286621094,48.75,3.4010000228881836,26.010000228881836
2009-09-01,4625.35009765625,998.0399780273438,93.9000015258789,59.49820327758789,48.80799865722656,3.375,29.149999618530273
2009-09-02,4608.35009765625,994.75,96.19000244140625,60.36537170410156,48.891998291015625,3.2950000762939453,28.899999618530273
2009-09-03,4593.5498046875,1003.239990234375,97.45999908447266,59.99373245239258,48.83300018310547,3.328000068664551,27.100000381469727
2009-09-04,4680.39990234375,1016.4000244140625,97.52999877929688,58.97174072265625,48.81800079345703,3.441999912261963,25.260000228881836
2009-09-07,4782.89990234375,1016.4000244140625,97.52999877929688,58.97174072265625,48.56800079345703,3.441999912261963,25.260000228881836
2009-09-08,4805.25,1025.3900146484375,97.43000030517578,58.5567626953125,48.45000076293945,3.4690001010894775,25.6200008392334
2009-09-09,4814.25,1033.3699951171875,97.08000183105469,58.488616943359375,48.439998626708984,3.4790000915527344,24.31999969482422
2009-09-10,4819.39990234375,1044.1400146484375,97.69999694824219,59.56631851196289,48.57400131225586,3.3420000076293945,23.549999237060547
2009-09-11,4829.5498046875,1042.72998046875,98.77999877929688,59.894649505615234,48.39400100708008,3.3429999351501465,24.149999618530273
2009-09-14,4808.60009765625,1049.3399658203125,97.95999908447266,59.29999542236328,48.63600158691406,3.4059998989105225,23.860000610351562
2009-09-15,4892.10009765625,1052.6300048828125,98.9000015258789,58.996498107910156,48.47100067138672,3.4519999027252197,23.420000076293945
2009-09-16,4958.39990234375,1068.760009765625,99.91000366210938,59.10176467895508,48.145999908447266,3.4709999561309814,23.690000534057617
2009-09-17,4965.5498046875,1065.489990234375,99.33999633789062,59.8450927734375,48.02000045776367,3.3980000019073486,23.649999618530273
2009-09-18,4976.0498046875,1068.300048828125,98.66999816894531,59.31240463256836,48.03799819946289,3.4739999771118164,23.920000076293945
2009-09-21,4976.0498046875,1064.6600341796875,98.36000061035156,59.44867706298828,47.9900016784668,3.486999988555908,24.059999465942383
2009-09-22,5020.2001953125,1071.6600341796875,99.66999816894531,59.57258605957031,48.053001403808594,3.4560000896453857,23.079999923706055
2009-09-23,4969.9501953125,1060.8699951171875,98.83000183105469,59.75215530395508,47.95100021362305,3.4179999828338623,23.489999771118164
2009-09-24,4986.5498046875,1050.780029296875,97.55000305175781,59.92560958862305,47.90800094604492,3.38100004196167,24.950000762939453
2009-09-25,4958.9501953125,1044.3800048828125,97.0,60.687461853027344,47.9379997253418,3.3289999961853027,25.610000610351562
2009-09-28,4958.9501953125,1062.97998046875,97.05000305175781,61.2201042175293,47.74599838256836,3.302000045776367,24.8799991607666
2009-09-29,5006.85009765625,1060.6099853515625,97.43000030517578,61.16436004638672,48.06800079345703,3.2920000553131104,25.190000534057617
2009-09-30,5083.9501953125,1057.0799560546875,98.8499984741211,61.1086311340332,47.810001373291016,3.306999921798706,25.610000610351562
2009-10-01,5083.39990234375,1029.8499755859375,97.88999938964844,61.94554901123047,47.737998962402344,3.194000005722046,28.270000457763672
2009-10-02,5083.39990234375,1025.2099609375,98.37000274658203,61.51682662963867,47.62799835205078,3.2209999561309814,28.68000030517578
